,0,1,2,3
43,0.0019100867416621463,-0.0006672495799028377,-0.41822101978133236,-0.020900766170646748
44,0.0017947017255161486,-0.051342638163510985,-0.19965297759466671,-0.19838977885858658
45,0.001645880671596507,-0.00047857412977649657,-0.42903939587944373,-0.007522847182347929
46,0.0015885221783021606,-0.04627923593576221,-0.18882041353382628,-0.2620069514890451
47,0.0015340834277577876,-0.002267806747594549,-0.3776571872838464,-0.028111490511159215
48,0.0015386595476384825,-0.0017358207033183028,-0.42807016449545066,-0.01897997792167167
49,0.001508044395010971,-0.0016357904043267817,-0.401612576085354,-0.01730069835097883
50,0.0015235372135071292,-0.05826430139908164,-0.08096334299854044,-0.24619725600110043
51,0.0015938968676554182,-0.02524233225906869,-0.190594662382244,-0.22712503231720788
52,0.0014152587306595805,-0.048554526713957144,-0.06904026360114687,-0.20415964505174553
53,0.001514857899001733,-0.0008898423583071567,-0.40206656625334763,-0.013670143961955929
54,0.0014915153828215255,-0.06925339919218781,-0.03520468897099632,-0.39709417998809626
55,0.0016129029820699326,-0.0010853329392581468,-0.3792411578993928,-0.025404987867815296
56,0.0015039200705401709,-0.07963258755827221,-0.17287224477665797,-0.24231872931609855
57,0.001391326393529822,-0.04654201107644455,-0.04605415619997377,-0.21385095843957388
58,0.0014043513437948165,-0.06617785599842846,-0.06321260314139346,-0.31200148308101205
59,0.0014082900534482016,-0.0035310828664209177,-0.37201659118681785,-0.031630151408927325
60,0.0013431789443790984,-0.008893376591771144,-0.28886691180958435,-0.061451401813657144
61,0.001372388718768465,-0.027339248367986277,-0.12093303698298088,-0.23280364231983988
62,0.0014386963956166104,-0.052487420163555565,-0.10284984887472046,-0.2888665652981698
63,0.0012337713463634117,-0.002153489127438025,-0.3288993040762267,-0.019572365672448983
64,0.0014399840100486905,-0.07190599721912645,-0.07946817817118809,-0.22960860192727411
65,0.001153740091544087,-0.04644171400870504,-0.10190290469531615,-0.39177220876682156
66,0.0013508501687378126,-0.00012772865571360943,-0.4483852647008054,-0.0014684324849701062
67,0.001343735528146152,-0.03893103426623467,-0.33622280029505874,-0.22322627751940347
68,0.0011699676765122913,-0.000840705698676244,-0.37291648358314916,-0.015058650691954837
