,0,1,2,3
28,0.010645684879922351,-0.009873932858281989,-0.45085340934307455,-0.055043397443912116
29,0.010334010496886377,-0.10620639022488731,-0.06809326776239194,-0.4761295912288551
30,0.009094665786609704,-0.0298942438064183,-0.3625184145784054,-0.10206922112428414
31,0.009044121682214438,-0.0036615714662750565,-0.43672532041560397,-0.01791543384212361
32,0.00787468988775264,-0.02612777351704551,-0.37632561493063377,-0.0935157191637775
33,0.00795055297278573,-0.12838453458320953,-0.03470033559993435,-0.4904511341372608
34,0.00794436727577865,-0.040562740842374406,-0.320038188731943,-0.16386988384611664
35,0.007496772659423378,-0.08157381273914009,-0.31758620975314544,-0.19446196996838314
36,0.0073676559627358085,-0.1871062417458408,-0.12144196131793994,-0.42654695194851133
37,0.006965503940226819,-0.02492899435671743,-0.37574455029249076,-0.24312936745497304
38,0.006446420932705878,-0.07482827026124617,-0.06809068008458108,-0.47643783105108933
39,0.006559559152259059,-0.11091427699100613,-0.025447962556170267,-0.5648555289981606
40,0.00663672775123481,-0.18539345994882467,-0.02237854994771593,-0.4573438292570716
41,0.006353254822023819,-0.09702750026362127,-0.05988271135880491,-0.44484589107984557
42,0.006504169311639844,-0.12498893278190673,-0.028681486136479695,-0.44633994643554065
43,0.006490232460186086,-0.06277384741747442,-0.2905047130948266,-0.30261111215622394
44,0.006414010915400942,-0.024999766589070826,-0.336541514297887,-0.15303843707021506
45,0.00668171111874033,-0.0674183942553874,-0.31592516840696544,-0.2556886878364693
46,0.006173345588620064,-0.04021215827233136,-0.32184694283744003,-0.13401613717046018
47,0.00600683002817425,-0.02567974253781606,-0.3377173220071583,-0.13679656015709543
48,0.005898005884480976,-0.0026872489883190956,-0.4357233294552296,-0.03246219206592402
49,0.005752385832782452,-0.1058804227157047,-0.12157956711231725,-0.3840071729806816
50,0.005400770017680906,-0.003367266507178496,-0.36838048998829304,-0.03909687375423539
51,0.005590398775096685,-0.017633328092851074,-0.42444793402025904,-0.11638399431981881
52,0.005545677767411601,-0.11754837270376285,-0.035037213038969006,-0.4623822429117461
53,0.005056788097720778,-0.15340024603275648,-0.0852158904852682,-0.43882119998511643
54,0.005385155013977127,-0.15175249655519582,-0.09273633950213195,-0.34176451255094303
55,0.005542510006950862,-0.06069688455494494,-0.10204733830574814,-0.3394012711163113
56,0.005558072177958678,-0.02134054868804295,-0.3250069710578463,-0.10839028801881197
57,0.005289942404383289,-0.020998601203612306,-0.34274660888411373,-0.14064404209894227
58,0.005147103813341843,-0.049753672677464125,-0.17970655387440812,-0.24672765380009448
59,0.004806483038851167,-0.07496714494381365,-0.2820190987347331,-0.2457022757885536
60,0.004677330834149812,-0.08237417153512722,-0.03496949323972287,-0.46756081573678265
61,0.004493100412470578,-0.06059849646916148,-0.24941385131734714,-0.2182480855935575
62,0.0052369829792073205,-0.05687612354871427,-0.2474339278910055,-0.2594010972566649
63,0.0038533487533383625,-0.046749988114172816,-0.24128122733753207,-0.21687204492564832
64,0.004262865565746753,-0.0643521227106665,-0.29481921182744575,-0.20060832307968882
65,0.00533538505569887,-0.1315087963465718,-0.20982933979667787,-0.33544614071651824
66,0.003832077165408272,-0.043764308896836614,-0.20785984714521766,-0.20795993885384448
67,0.003742143102039206,-0.031714112637944984,-0.3209329954268474,-0.2234398370304992
68,0.0037893395655892352,-0.04602110217261035,-0.20655973338748243,-0.14494567991146048
69,0.0037078295548940918,-0.03575935711202092,-0.32312564287458573,-0.14938075165195372
70,0.00370284774876733,-0.14547163340138802,-0.05640586341484077,-0.3433395259709135
71,0.003673760392435166,-0.0326924873185731,-0.32313439263674687,-0.17649544594984298
72,0.00372956828310091,-0.0544807019393864,-0.11871583290314858,-0.3231478140735626
73,0.0039096340720587595,-0.10973862273397181,-0.0322140019557125,-0.5748978466029325
74,0.003740901181756779,-0.09050025076258272,-0.029799697072362685,-0.5005753262517035
75,0.003661159178595682,-0.04050682400977915,-0.3022460702427982,-0.2797343920873704
76,0.0034432503761712696,-0.08752881147661311,-0.1724492829180785,-0.32060807498914223
77,0.003546282184221201,-0.0033793085820672322,-0.35935504813611696,-0.06517944341306511
78,0.003397048874426751,-0.07243845861996225,-0.07424827028627035,-0.3070258862083549
79,0.0034559314800941252,-0.02603245002420492,-0.23342298241163958,-0.22517210894257603
80,0.0032193734697616334,-0.000804786667383958,-0.4959261052904461,-0.011352875233513554
81,0.0034149437956928867,-0.007194453139036427,-0.28775848649660374,-0.11048256190876056
82,0.0036897839479178066,-0.03975793497171909,-0.2963947340499583,-0.2893664534838671
83,0.003507432899266683,-0.0748084965086831,-0.20487564284830745,-0.23254885212172807
84,0.003443401453614848,-0.012485643058349672,-0.311924440546373,-0.10538143038911427
85,0.0037695180549077822,-0.007362651911989655,-0.36555288696265237,-0.03542291218219573
86,0.0035376841834976,-0.07766689856777784,-0.02856986685657431,-0.3314933149885097
87,0.003430338397762734,-0.011630461364575967,-0.30513070597783953,-0.049441596635448636
88,0.0032965351036785356,-0.037138111199542294,-0.04228059729181177,-0.29201396761719706
89,0.003225736411023233,-0.03705569997849128,-0.27631653305230547,-0.1908481570891655
90,0.003004948369085402,-0.0005977596741933852,-0.24273501839464545,-0.00738676805978778
91,0.0029712159884189428,-1.2987955640129936e-05,-0.005777263975110802,-0.006030780863907724
92,0.0029890474069484275,-0.00032827192889577013,-0.20234559760798104,-0.004396964406238262
